,Image,F1,Jaccard,Recall,Precision
350,1795.png,0.8225419664268584,0.6985743380855397,0.7360515021459227,0.9320652173913043
351,2182.png,0.947442680776014,0.9001340482573726,0.9274861878453039,0.9682768565248738
352,1542.png,0.892176732873936,0.80534211489206,0.8429720413634623,0.9474817046922084
353,1520.png,0.7333333333333334,0.5789473684210527,0.8764940239043825,0.6303724928366762
354,246.png,0.8974358974358975,0.813953488372093,0.9516616314199395,0.8490566037735849
355,250.png,0.9249779346866726,0.8604269293924466,0.9307282415630551,0.9192982456140351
356,607.png,0.9393063583815029,0.885558583106267,0.9206798866855525,0.9587020648967551
357,2110.png,0.8235294117647058,0.7,0.7358490566037735,0.934931506849315
358,2665.png,0.8723027944817827,0.773525721455458,0.7893725992317542,0.974703557312253
359,1959.png,0.00997506234413965,0.005012531328320802,0.009615384615384616,0.010362694300518135
360,364.png,0.9299743808710504,0.8691141260973663,0.9268085106382978,0.9331619537275064
361,2737.png,0.7918622848200313,0.655440414507772,0.696969696969697,0.9166666666666666
362,162.png,0.9691629955947136,0.9401709401709402,0.9663250366032211,0.9720176730486009
363,2372.png,0.5471852053304324,0.37663796330962185,0.9580952380952381,0.3829463266082984
364,1475.png,0.8114754098360656,0.6827586206896552,0.908256880733945,0.7333333333333333
365,2216.png,0.7234285714285715,0.5666965085049239,0.5697569756975698,0.9906103286384976
366,873.png,0.8145933014354068,0.6871846619576185,0.7006172839506173,0.9728571428571429
367,1094.png,0.7215189873417721,0.5643564356435643,0.5816326530612245,0.95
368,3060.png,0.6525974025974027,0.4843373493975904,0.4995029821073559,0.9410112359550562
369,1638.png,0.9553299492385787,0.9144800777453839,0.9761410788381742,0.9353876739562624
370,1748.png,0.9137931034482758,0.8412698412698413,1.0,0.8412698412698413
371,947.png,0.8838219326818676,0.791828793774319,0.791828793774319,1.0
372,1374.png,0.8585209003215434,0.752112676056338,0.996268656716418,0.7542372881355932
373,1671.png,0.035398230088495575,0.018018018018018018,0.018018018018018018,1.0
374,2296.png,0.5977102250296091,0.42623873873873874,0.46989447548106766,0.8210412147505423
375,174.png,0.9434262948207173,0.8929110105580694,0.9214007782101167,0.966530612244898
376,1868.png,0.0,0.0,0.0,0.0
377,2867.png,0.9203598800399867,0.8524691358024692,0.9067629678266579,0.9343707713125846
378,1602.png,0.9606425702811244,0.9242658423493045,0.9568,0.964516129032258
379,1093.png,0.7316486161251504,0.5768500948766604,0.5823754789272031,0.9838187702265372
380,660.png,0.9749949176661923,0.9512098373661245,0.9696724625960372,0.9803761242845462
381,870.png,0.9548133595284872,0.9135338345864662,0.9364161849710982,0.9739478957915831
382,93.png,0.9036697247706421,0.8242677824267782,0.9106317411402157,0.8968133535660091
383,1141.png,0.9425981873111783,0.8914285714285715,0.9378757515030061,0.9473684210526315
384,1710.png,0.955928646379853,0.9155778894472362,0.9276985743380856,0.9859307359307359
385,1098.png,0.49360613810741694,0.32767402376910015,0.9601990049751243,0.33218588640275387
386,2771.png,0.8090466647580876,0.6793269230769231,0.8486486486486486,0.7729759299781181
387,1170.png,0.9800464037122971,0.9608735213830755,0.9652650822669104,0.9952874646559849
388,2159.png,0.10714285714285715,0.05660377358490566,0.05660377358490566,1.0
389,1793.png,0.7335640138408305,0.5792349726775956,0.5792349726775956,1.0
390,1500.png,0.965480043149946,0.9332638164754953,0.9802847754654983,0.9511158342189161
391,1907.png,0.9134840218238502,0.8407460545193687,0.8675055514433753,0.9646090534979423
392,2654.png,0.8282186948853615,0.7068031306441902,0.7068031306441902,1.0
393,2831.png,0.0,0.0,0.0,0.0
394,2173.png,0.0,0.0,0.0,0.0
395,894.png,0.8198757763975155,0.6947368421052632,0.7058823529411765,0.9777777777777777
396,1800.png,0.8354978354978355,0.7174721189591078,0.7174721189591078,1.0
397,1129.png,0.9420289855072463,0.8904109589041096,0.8904109589041096,1.0
398,621.png,0.8674033149171271,0.7658536585365854,0.7963768115942029,0.9523396880415944
399,1174.png,0.9633458646616541,0.929283771532185,0.9386446886446886,0.9893822393822393
400,3042.png,0.0,0.0,0.0,0.0
401,879.png,0.8334728033472804,0.7144906743185079,1.0,0.7144906743185079
402,3056.png,0.80703125,0.676489849377865,1.0,0.676489849377865
403,2827.png,0.9328537170263789,0.8741573033707866,0.9676616915422885,0.9004629629629629
404,91.png,0.5917602996254682,0.42021276595744683,0.42245989304812837,0.9875
405,145.png,0.9096026490066225,0.8341937443061038,0.9913388668350775,0.8403181401040073
406,1765.png,0.5734767025089607,0.4020100502512563,1.0,0.4020100502512563
407,2249.png,0.2549222797927461,0.14608076009501186,0.14608076009501186,1.0
408,2548.png,0.898664571877455,0.8159771754636234,0.8326055312954876,0.9761092150170648
409,2964.png,0.368976897689769,0.22622420072845,0.22640745240988255,0.9964349376114082
410,2486.png,0.8397844194022538,0.7238175675675675,0.7394305435720449,0.971655328798186
411,964.png,0.8631840796019901,0.7592997811816192,0.7660044150110376,0.9886039886039886
412,1316.png,0.924924924924925,0.8603351955307262,0.9221556886227545,0.927710843373494
413,954.png,0.9,0.8181818181818182,0.9529411764705882,0.8526315789473684
414,134.png,0.9797120418848168,0.9602309172546504,0.9842209072978304,0.9752442996742671
415,351.png,0.9719963866305329,0.945518453427065,0.962432915921288,0.9817518248175182
416,1873.png,0.9594095940959411,0.9219858156028369,0.9420289855072463,0.9774436090225563
417,1646.png,0.8791423001949318,0.7843478260869565,0.7926186291739895,0.986870897155361
418,629.png,0.7318022576878163,0.5770411295273173,0.5775729646697388,0.9984067976633032
419,2428.png,0.8546835443037974,0.7462422634836428,0.7555953446732319,0.9836829836829837
420,2473.png,0.8792977322604243,0.7845953002610966,1.0,0.7845953002610966
421,1846.png,0.8,0.6666666666666666,1.0,0.6666666666666666
422,1895.png,0.9365671641791045,0.8807017543859649,0.987411487018096,0.8907026259758695
423,2220.png,0.7203699196884887,0.5629516926588056,0.5826771653543307,0.9432759719566602
424,1282.png,0.7681895093062606,0.6236263736263736,0.6941896024464832,0.8598484848484849
425,2368.png,0.7997248968363135,0.6662846665138666,0.7135493372606775,0.9095744680851063
426,535.png,0.9670828603859251,0.9362637362637363,0.962059620596206,0.9721588315837517
427,140.png,0.964109781843772,0.9307065217391305,0.9607293127629734,0.9675141242937854
428,590.png,0.958225889633832,0.9198019801980198,0.936491935483871,0.9809926082365364
429,1296.png,0.6965452847805789,0.5343839541547278,0.5405797101449276,0.979002624671916
430,2920.png,0.940109658371995,0.8869876641464385,0.9550128534704371,0.9256644518272426
431,402.png,0.9836340746957616,0.967795210569777,0.9911205073995771,0.9762598917117867
432,472.png,0.9463667820069205,0.8981937602627258,0.9820466786355476,0.9131886477462438
433,2855.png,0.8494382022471911,0.73828125,0.75,0.9792746113989638
434,1515.png,0.878125,0.7827298050139275,0.8192419825072886,0.9461279461279462
435,1247.png,0.9694323144104804,0.940677966101695,0.9541547277936963,0.985207100591716
436,2450.png,0.8010156971375808,0.6680785521755872,0.707874337005304,0.9223817118553961
437,1333.png,0.8728246318607765,0.7743467933491687,0.7761904761904762,0.9969418960244648
438,1582.png,0.8925294888597642,0.8059171597633136,0.8491271820448878,0.9406077348066298
439,1897.png,0.9291698400609292,0.8677098150782361,0.9442724458204335,0.9145427286356822
440,967.png,0.8752642706131079,0.7781954887218046,0.8247011952191236,0.9324324324324325
441,971.png,0.9481132075471699,0.9013452914798207,0.9220183486238532,0.9757281553398058
442,2007.png,0.8278900984966304,0.7063246351172048,0.7925558312655087,0.8665219750406945
443,1684.png,0.8977777777777778,0.8145161290322581,0.9380804953560371,0.8607954545454546
444,189.png,0.9779411764705883,0.9568345323741008,0.9684466019417476,0.9876237623762376
445,36.png,0.8966986155484559,0.8127413127413128,0.8127413127413128,1.0
446,55.png,0.8581081081081082,0.7514792899408284,0.7673716012084593,0.9731800766283525
447,2898.png,0.9532934131736527,0.9107551487414187,0.9453681710213777,0.961352657004831
448,157.png,0.8509687034277198,0.7405966277561609,0.7572944297082228,0.9710884353741497
449,3004.png,0.0,0.0,0.0,0.0
450,1275.png,0.9125964010282777,0.8392434988179669,0.8897243107769424,0.9366754617414248
451,2343.png,0.9298105150787295,0.8688279301745636,0.8775818639798488,0.9886492622020431
452,434.png,0.9092140921409214,0.8335403726708075,1.0,0.8335403726708075
453,149.png,0.9595775673707211,0.9222961148057403,0.9802827380952381,0.9397289586305279
454,87.png,0.9763779527559056,0.9538461538461539,0.9624183006535948,0.990748528174937
455,2553.png,0.8663967611336032,0.7642857142857142,0.7642857142857142,1.0
456,1641.png,0.9042357274401472,0.8252100840336134,0.9460500963391136,0.8659611992945326
457,1943.png,0.8294573643410852,0.7086092715231788,0.8106060606060606,0.8492063492063492
458,2618.png,0.8191747572815534,0.6937307297019527,0.7169410515135423,0.9554140127388535
459,981.png,0.5693160813308689,0.3979328165374677,0.4057971014492754,0.9535603715170279
460,1729.png,0.89900426742532,0.8165374677002584,0.8572397422855205,0.9450467289719626
461,2911.png,0.802675585284281,0.6703910614525139,0.7153502235469449,0.9142857142857143
462,2250.png,0.4952015355086373,0.32908163265306123,0.3302047781569966,0.989769820971867
463,1271.png,0.38181818181818183,0.23595505617977527,0.23595505617977527,1.0
464,1630.png,0.9463792150359314,0.8982161594963274,0.9749430523917996,0.9194414607948442
465,1927.png,0.0,0.0,0.0,0.0
466,1103.png,0.3454545454545455,0.2087912087912088,0.2087912087912088,1.0
467,213.png,0.9564220183486238,0.9164835164835164,0.9559834938101788,0.9568609453877925
468,1656.png,0.9104859335038363,0.8356807511737089,0.9368421052631579,0.8855721393034826
469,2588.png,0.8245363766048501,0.7014563106796117,0.7048780487804878,0.993127147766323
470,2274.png,0.845606907059421,0.7325120985481742,0.7762237762237763,0.9286112660345789
471,849.png,0.9298195359495846,0.8688436830835118,0.9061976549413735,0.9547058823529412
472,2986.png,0.6472527472527473,0.4784727863525589,0.49247491638795987,0.9439102564102564
473,1588.png,0.3818040435458787,0.2359442575684767,0.2359442575684767,1.0
474,2688.png,0.0,0.0,0.0,0.0
475,1234.png,0.7937984496124031,0.6580976863753213,0.9846153846153847,0.6649350649350649
476,745.png,0.9171238810280103,0.8469333333333333,0.8785615491009682,0.959226819691936
477,387.png,0.9781269908685496,0.957190357439734,0.9926724137931034,0.9640016743407284
478,103.png,0.9179711959924858,0.8483796296296297,0.982573726541555,0.8613396004700352
479,1742.png,0.8525179856115108,0.7429467084639498,0.9793388429752066,0.7547770700636943
480,636.png,0.9872568745808182,0.9748344370860927,0.9945945945945946,0.9800266311584553
481,2763.png,0.7620953073845035,0.6156332647663826,0.6500155134967421,0.9208791208791208
482,1446.png,0.9439252336448598,0.8938053097345132,0.9960552268244576,0.8969804618117229
483,2342.png,0.9304997128087306,0.8700322234156821,0.9025069637883009,0.9602845287492591
484,2494.png,0.941991341991342,0.8903436988543372,0.9142857142857143,0.9714285714285714
485,2390.png,0.09856809856809856,0.05183887915936953,0.05183887915936953,1.0
486,2709.png,0.0,0.0,0.0,0.0
487,2604.png,0.7710444674250259,0.6273981824301582,0.932,0.6574955908289242
488,412.png,0.9692118226600984,0.94026284348865,0.9413875598086124,0.998730964467005
489,1097.png,0.753393665158371,0.604355716878403,0.9680232558139535,0.6166666666666667
490,1311.png,0.9167803547066848,0.8463476070528967,0.8626444159178434,0.9781659388646288
491,2081.png,0.7788461538461539,0.6377952755905512,0.9838056680161943,0.6445623342175066
492,132.png,0.9729493891797556,0.9473237043330501,0.9687228496959166,0.9772129710780018
493,186.png,0.12413793103448277,0.0661764705882353,0.06818181818181818,0.6923076923076923
494,1330.png,0.8951048951048951,0.810126582278481,0.920863309352518,0.8707482993197279
495,1523.png,0.8703703703703703,0.7704918032786885,0.9067524115755627,0.8367952522255193
496,2401.png,0.7748008689355538,0.6323877068557919,0.6353919239904988,0.9925788497217068
497,657.png,0.9537843268586739,0.911651728553137,0.9264801561483409,0.9827467218771566
498,29.png,0.9524886877828055,0.9092872570194385,0.9376391982182628,0.967816091954023
499,2579.png,0.7654609101516919,0.6200378071833649,0.6735112936344969,0.8864864864864865
500,2521.png,0.6116161616161615,0.44052382684612584,0.6144089294774226,0.608848667672197
501,640.png,0.9163636363636364,0.8456375838926175,0.8513513513513513,0.9921259842519685
502,2058.png,0.0,0.0,0.0,0.0
503,1981.png,0.8536986301369864,0.7447418738049714,0.9725343320848939,0.7607421875
504,2091.png,0.6950688905003627,0.5326479577660461,0.7358925143953935,0.6585365853658537
505,1204.png,0.9073359073359074,0.8303886925795053,0.9552845528455285,0.8639705882352942
506,2451.png,0.40682502509200397,0.25535489290214197,0.3833543505674653,0.4333570919458304
507,523.png,0.8730295213528232,0.7746693794506613,0.8192576654115116,0.9343558282208589
508,1393.png,0.9347536617842876,0.8775,0.9616438356164384,0.9093264248704663
509,301.png,0.9769838543455858,0.9550033579583613,0.9670180210812649,0.9871572370704617
510,1477.png,0.8989247311827957,0.81640625,0.9812206572769953,0.8293650793650794
511,2590.png,0.8127208480565371,0.6845238095238095,0.6845238095238095,1.0
512,1461.png,0.8137009189640768,0.6859154929577465,0.7867528271405493,0.842560553633218
513,1145.png,0.9598540145985401,0.9228070175438596,0.9443447037701975,0.9758812615955473
514,1312.png,0.9367909238249595,0.8810975609756098,0.9537953795379538,0.9203821656050956
515,763.png,0.8115942028985508,0.6829268292682927,0.6896551724137931,0.9859154929577465
516,2160.png,0.9256505576208178,0.8615916955017301,0.9222222222222223,0.9291044776119403
517,2468.png,0.8873239436619719,0.7974683544303798,0.8241279069767442,0.9610169491525423
518,2312.png,0.9191438763376932,0.8503850385038504,0.867564534231201,0.97724399494311
519,1707.png,0.940711462450593,0.8880597014925373,0.9425742574257425,0.9388560157790927
520,248.png,0.9481605351170569,0.9014308426073132,0.9387417218543046,0.9577702702702703
521,441.png,0.9573697408748956,0.9182255478353821,0.9673423423423423,0.9476006618863761
522,2853.png,0.8414558914250462,0.7263045793397231,0.7429193899782135,0.9701280227596017
523,793.png,0.7451855986603404,0.5938612099644128,0.5986547085201793,0.9866962305986696
524,716.png,0.7373346897253306,0.5839510151466323,0.6525027007562118,0.8475210477081384
525,896.png,0.6680716543730243,0.5015822784810127,0.5015822784810127,1.0
526,1251.png,0.9746835443037976,0.9506172839506173,0.9625,0.9871794871794872
527,1071.png,0.9356357927786499,0.8790560471976401,0.9030303030303031,0.9706840390879479
528,1714.png,0.6765432098765432,0.5111940298507462,0.5131086142322098,0.9927536231884058
529,2818.png,0.837719298245614,0.720754716981132,1.0,0.720754716981132
530,2230.png,0.0,0.0,0.0,0.0
531,1665.png,0.6845637583892618,0.5204081632653061,0.5204081632653061,1.0
532,2822.png,0.8990147783251232,0.8165548098434005,0.9383033419023136,0.8628841607565012
533,2854.png,0.23766816143497757,0.13486005089058525,0.16158536585365854,0.4491525423728814
534,2015.png,0.8555825242718446,0.7476139978791092,0.9880868955851436,0.7544141252006421
535,2685.png,0.8883928571428572,0.7991967871485943,0.8073022312373225,0.9875930521091811
536,1309.png,0.9260355029585798,0.8622589531680441,0.9873817034700315,0.871866295264624
537,589.png,0.8222543352601156,0.698159509202454,0.7050805452292441,0.9861351819757366
538,922.png,0.9778812572759022,0.9567198177676538,0.974477958236659,0.9813084112149533
539,2279.png,0.0,0.0,0.0,0.0
540,2415.png,0.0,0.0,0.0,0.0
541,1789.png,0.8148148148148148,0.6875,0.6875,1.0
542,1276.png,0.9823562891291976,0.9653243847874721,0.9773499433748585,0.9874141876430206
543,1991.png,0.7867556214479862,0.6484725050916497,0.9802955665024631,0.657036731324804
544,215.png,0.9046826717375801,0.8259548611111112,0.9118351701006229,0.8976415094339623
545,663.png,0.9766162310866575,0.9543010752688172,0.9543010752688172,1.0
546,2611.png,0.0,0.0,0.0,0.0
547,1149.png,0.9373297002724795,0.882051282051282,0.8888888888888888,0.9913544668587896
548,2660.png,0.9236198638769851,0.8580796252927401,0.9677760169043845,0.8833172613307618
549,251.png,0.948905109489051,0.9027777777777778,0.9523809523809523,0.9454545454545454
550,1231.png,0.8766519823788546,0.7803921568627451,0.8652173913043478,0.8883928571428571
551,2675.png,0.854417254251348,0.7458363504706734,0.7923076923076923,0.9270927092709271
552,1879.png,0.7703016241299304,0.6264150943396226,0.6840659340659341,0.8814159292035398
553,1345.png,0.8664850136239781,0.7644230769230769,0.7644230769230769,1.0
554,2164.png,0.9513067400275104,0.9071353620146905,0.9209054593874834,0.9837837837837838
555,2302.png,0.5669679539852095,0.3956422018348624,0.8414634146341463,0.4275092936802974
556,2630.png,0.5967837998808815,0.42529711375212226,0.42529711375212226,1.0
557,1067.png,0.7895247332686712,0.6522435897435898,0.8568421052631578,0.7320143884892086
558,1002.png,0.9444444444444445,0.8947368421052632,0.9022346368715084,0.99079754601227
559,308.png,0.9720483938256154,0.9456168831168831,0.9692179700499168,0.9748953974895398
560,324.png,0.819620253164557,0.6943699731903485,0.9700374531835206,0.7095890410958904
561,1235.png,0.8534107402031931,0.7443037974683544,0.9702970297029703,0.7616580310880829
562,153.png,0.9591836734693878,0.9215686274509803,0.9728331177231565,0.9459119496855346
563,1810.png,0.7636039250669044,0.6176046176046176,0.9953488372093023,0.6193921852387844
564,1401.png,0.8483685220729367,0.7366666666666667,0.8139963167587477,0.8857715430861723
565,1861.png,0.9076970254523153,0.8309938236945537,0.896969696969697,0.9186840471756673
566,2197.png,0.5870307167235495,0.41545893719806765,0.9942196531791907,0.41646489104116224
567,709.png,0.765008576329331,0.6194444444444445,0.6558823529411765,0.9176954732510288
568,2080.png,0.0,0.0,0.0,0.0
569,1768.png,0.9337938975244674,0.8758099352051836,0.9397450753186558,0.9279176201372997
570,353.png,0.7166361974405849,0.5584045584045584,0.5584045584045584,1.0
571,181.png,0.9749280723386765,0.9510825982357658,0.9842323651452282,0.9657980456026058
572,1801.png,0.9227053140096619,0.8565022421524664,0.8642533936651584,0.9896373056994818
573,865.png,0.2257720979765708,0.12725090036014405,0.12725090036014405,1.0
574,2378.png,0.789109947643979,0.6516776202006226,0.8874234573716439,0.7104072398190046
575,605.png,0.9518716577540106,0.9081632653061225,0.9354354354354354,0.968895800933126
576,2148.png,0.9309941520467836,0.8708971553610503,0.9386792452830188,0.9234338747099768
577,940.png,0.9243986254295533,0.8594249201277955,0.9835466179159049,0.8719611021069692
578,545.png,0.9703779366700716,0.9424603174603174,0.986159169550173,0.9550938337801609
579,217.png,0.7315521628498728,0.5767301905717152,0.7214554579673776,0.7419354838709677
580,980.png,0.0,0.0,0.0,0.0
581,888.png,0.7645384302562016,0.618828176431863,0.623342175066313,0.9884332281808622
582,407.png,0.9535962877030163,0.9113082039911308,0.9184357541899442,0.991556091676719
583,1566.png,0.874251497005988,0.776595744680851,0.7807486631016043,0.9931972789115646
584,2830.png,0.6555183946488294,0.48756218905472637,1.0,0.48756218905472637
585,1841.png,0.0,0.0,0.0,0.0
586,2790.png,0.7317689530685921,0.5769997153430116,0.5831415420023015,0.9820736434108527
587,2847.png,0.8144632768361583,0.6869996187571483,0.8680154142581888,0.767134951042997
588,1084.png,0.9210174029451138,0.8535980148883374,0.9913544668587896,0.86
589,1723.png,0.9035714285714286,0.8241042345276873,0.9806201550387597,0.8377483443708609
590,2454.png,0.8386678200692043,0.7221601489757914,0.7275797373358349,0.9897907095456866
591,1611.png,0.9052504526252263,0.8269018743109151,0.9445843828715366,0.8690614136732329
592,1363.png,0.9597826086956521,0.922675026123302,0.9353813559322034,0.9854910714285714
593,2717.png,0.8588450962419797,0.7526104417670683,0.9989339019189766,0.7532154340836013
594,33.png,0.8507614213197969,0.7402826855123675,0.7495527728085868,0.9835680751173709
595,2496.png,0.0,0.0,0.0,0.0
596,2169.png,0.6962457337883958,0.5340314136125655,0.5714285714285714,0.8908296943231441
597,2222.png,0.6686746987951807,0.502262443438914,0.5595463137996219,0.8306828811973808
598,1146.png,0.9746835443037974,0.9506172839506173,0.9729241877256317,0.9764492753623188
599,1893.png,0.6529411764705882,0.4847161572052402,0.7861189801699717,0.5583501006036218
600,2499.png,0.26989619377162627,0.156,0.1566265060240964,0.975
601,1236.png,0.7822222222222222,0.6423357664233577,0.9496402877697842,0.6649874055415617
602,1250.png,0.9508804448563485,0.9063604240282686,0.9624765478424016,0.9395604395604396
603,2923.png,0.8914285714285715,0.8041237113402062,0.9948979591836735,0.8074534161490683
604,1591.png,0.9196217494089834,0.8512035010940919,0.9088785046728972,0.930622009569378
605,1894.png,0.7785817655571634,0.6374407582938388,0.7163781624500666,0.8526148969889065
606,107.png,0.9502660189683091,0.9052446011458792,0.9884504331087585,0.9149220489977729
607,1675.png,0.8045540796963947,0.6730158730158731,0.8617886178861789,0.7544483985765125
608,429.png,0.9740791268758526,0.949468085106383,0.9545454545454546,0.9944289693593314
609,344.png,0.9564870259481039,0.9166029074215761,0.9403453689167975,0.9731925264012997
610,2667.png,0.88272157564906,0.7900641025641025,0.7973045822102426,0.9886363636363636
611,367.png,0.9706959706959707,0.9430604982206405,0.9742647058823529,0.9671532846715328
